Capture Time,PUN,X,Y
2022/10/25 12:53:45:531,1A22290BJ61A1409,594.1,525.6
2022/10/25 13:02:01:503,1A22290BJ61A1411,604.5,547.5
2022/10/25 13:00:35:475,1A22290BJ61A1415,606.0,614.5
2022/10/25 12:54:06:133,1A22290BJ61A1416,647.1,464.9
2022/10/25 13:00:38:875,1A22290BJ61A1417,627.3,526.3
2022/10/25 13:07:57:635,1A22290BJ61A1419,617.9,514.4
2022/10/25 13:02:21:910,1A22290BJ61A1420,626.3,510.9
2022/10/25 12:58:29:328,1A22290BJ61A1421,606.8,552.8
2022/10/25 13:01:03:783,1A22290BJ61A1422,631.8,492.6
2022/10/25 13:03:52:249,1A22290BJ61A1423,609.4,527.9
2022/10/25 13:03:21:332,1A22290BJ61A1425,608.2,545.1
2022/10/25 13:01:08:885,1A22290BJ61A1426,633.4,477.7
2022/10/25 13:04:23:557,1A22290BJ61A1428,631.3,534.3
2022/10/25 12:53:39:124,1A22290BJ61A1429,611.5,545.9
2022/10/25 13:03:14:632,1A22290BJ61A1430,630.1,635.0
2022/10/25 12:53:55:929,1A22290BJ61A1432,641.5,510.7
2022/10/25 13:02:06:005,1A22290BJ61A1433,609.1,537.4
2022/10/25 12:53:58:332,1A22290BJ61A1434,612.6,516.6
2022/10/25 13:02:08:608,1A22290BJ61A1435,608.5,529.5
2022/10/25 12:54:02:436,1A22290BJ61A1438,605.3,507.7
2022/10/25 13:04:12:552,1A22290BJ61A1439,613.1,559.6
2022/10/25 13:02:24:511,1A22290BJ61A1440,598.2,501.1
2022/10/25 13:04:16:054,1A22290BJ61A1441,609.2,555.0
2022/10/25 13:09:08:859,1A22290BJ61A1442,608.4,598.9
2022/10/25 13:01:01:584,1A22290BJ61A1444,601.2,561.3
2022/10/25 13:07:48:329,1A22290BJ61A1446,601.1,508.0
2022/10/25 13:07:54:529,1A22290BJ61A1450,609.4,508.5
2022/10/25 12:41:06:655,1A22290BJ61A1479,611.3,473.6
2022/10/25 13:09:32:867,1A22290BJ61A1481,612.0,552.6
2022/10/25 13:09:35:768,1A22290BJ61A1483,602.2,547.5
2022/10/25 13:13:34:254,1A22290BJ61A1485,609.7,535.4
2022/10/25 13:09:11:760,1A22290BJ61A1487,605.9,514.3
2022/10/25 13:10:31:586,1A22290BJ61A1488,631.8,506.7
2022/10/25 13:13:58:560,1A22290BJ61A1490,602.4,505.0
2022/10/25 12:46:38:672,1A22290BJ61A1491,604.0,503.6
2022/10/25 13:10:38:295,1A22290BJ61A1492,606.5,500.6
2022/10/25 13:04:20:064,1A22290BJ61A1493,609.4,533.7
2022/10/25 13:08:15:639,1A22290BJ61A1494,630.9,594.6
2022/10/25 12:43:54:616,1A22290BJ61A1495,607.0,525.5
2022/10/25 12:44:18:625,1A22290BJ61A1497,603.4,481.8
2022/10/25 13:03:56:145,1A22290BJ61A1499,613.9,484.2
2022/10/25 13:11:16:401,1A22290BJ61A1500,602.0,495.8
2022/10/25 13:04:01:547,1A22290BJ61A1501,613.2,494.0
2022/10/25 13:11:36:611,1A22290BJ61A1502,603.8,468.4
2022/10/25 13:13:39:953,1A22290BJ61A1503,602.6,527.6
2022/10/25 13:03:48:744,1A22290BJ61A1504,606.4,529.9
2022/10/25 13:10:41:390,1A22290BJ61A1505,609.9,535.5
2022/10/25 13:03:17:734,1A22290BJ61A1506,613.2,562.4
2022/10/25 13:09:43:271,1A22290BJ61A1507,611.5,543.2
2022/10/25 12:42:11:577,1A22290BJ61A1508,601.7,538.6
2022/10/25 13:14:01:262,1A22290BJ61A1509,603.1,503.1
2022/10/25 13:03:23:836,1A22290BJ61A1510,607.4,515.5
2022/10/25 13:09:41:270,1A22290BJ61A1512,610.4,546.5
2022/10/25 13:08:18:238,1A22290BJ61A1513,603.8,567.1
2022/10/25 11:46:31:680,1A22290BJ61A1514,595.2,490.2
2022/10/25 12:43:26:204,1A22290BJ61A1515,599.9,511.8
2022/10/25 12:38:56:909,1A22290BJ61A1517,610.1,640.5
2022/10/25 12:42:49:391,1A22290BJ61A1519,602.0,484.9
2022/10/25 13:14:04:564,1A22290BJ61A1520,601.4,470.5
2022/10/25 12:40:59:151,1A22290BJ61A1521,609.4,526.8
2022/10/25 12:41:03:753,1A22290BJ61A1523,607.1,501.6
2022/10/25 12:40:48:550,1A22290BJ61A1525,595.3,531.0
2022/10/25 12:43:28:504,1A22290BJ61A1526,604.4,499.8
2022/10/25 12:43:11:501,1A22290BJ61A1533,607.5,555.7
2022/10/25 12:41:50:968,1A22290BJ61A1539,599.5,517.1
2022/10/25 12:40:41:944,1A22290BJ61A1541,610.2,583.7
2022/10/25 12:43:24:204,1A22290BJ61A1544,602.4,513.6
2022/10/25 12:40:44:850,1A22290BJ61A1548,602.7,552.1
2022/10/25 12:37:53:384,1A22290BJ61A1551,606.1,501.2
2022/10/25 12:40:18:438,1A22290BJ61A1555,603.1,505.6
2022/10/25 12:36:02:547,1A22290BJ61A1557,622.2,515.6
2022/10/25 12:35:45:341,1A22290BJ61A1559,618.3,549.9
2022/10/25 12:37:22:573,1A22290BJ61A1560,635.5,513.3
2022/10/25 12:35:49:941,1A22290BJ61A1561,606.5,551.1
2022/10/25 12:39:40:823,1A22290BJ61A1562,619.1,544.5
2022/10/25 12:38:30:398,1A22290BJ61A1565,605.4,493.6
2022/10/25 12:38:33:400,1A22290BJ61A1567,603.4,505.3
2022/10/25 12:36:05:549,1A22290BJ61A1568,624.7,504.3
2022/10/25 12:37:14:072,1A22290BJ61A1569,607.2,562.1
2022/10/25 12:36:08:348,1A22290BJ61A1570,624.2,468.7
2022/10/25 12:38:11:291,1A22290BJ61A1572,655.6,546.6
2022/10/25 12:37:51:185,1A22290BJ61A1573,604.1,507.6
2022/10/25 12:38:14:791,1A22290BJ61A1574,600.9,526.3
2022/10/25 12:36:48:560,1A22290BJ61A1575,605.1,512.8
2022/10/25 12:38:18:594,1A22290BJ61A1576,604.8,524.7
2022/10/25 12:36:51:862,1A22290BJ61A1577,610.7,482.8
2022/10/25 12:37:47:382,1A22290BJ61A1578,613.6,507.8
2022/10/25 12:36:54:663,1A22290BJ61A1579,601.1,517.6
2022/10/25 12:37:17:071,1A22290BJ61A1580,601.0,564.9
2022/10/25 12:35:52:041,1A22290BJ61A1581,605.5,534.7
2022/10/25 12:35:54:041,1A22290BJ61A1583,605.8,548.5
2022/10/25 12:36:30:958,1A22290BJ61A1584,603.7,546.4
2022/10/25 12:38:08:290,1A22290BJ61A1585,612.9,553.5
2022/10/25 12:36:34:257,1A22290BJ61A1586,600.4,532.0
2022/10/25 12:36:37:657,1A22290BJ61A1588,625.9,527.4
2022/10/25 12:36:11:250,1A22290BJ61A1590,606.7,487.2
2022/10/25 12:38:25:296,1A22290BJ61A1592,603.6,519.1
2022/10/25 13:02:28:614,1A22290BJ61A1593,608.9,518.7
2022/10/25 12:38:27:298,1A22290BJ61A1594,605.2,499.1
2022/10/25 12:53:42:230,1A22290BJ61A1598,602.3,517.9
2022/10/25 13:07:51:331,1A22290BJ61A1599,628.7,511.6
2022/10/25 13:00:31:673,1A22290BJ61A1604,604.6,557.3
2022/10/25 12:58:34:730,1A22290BJ61A1605,609.8,522.5
2022/10/25 13:02:19:212,1A22290BJ61A1611,610.1,516.4
2022/10/25 13:01:06:085,1A22290BJ61A1617,599.7,495.8
2022/10/25 13:02:03:903,1A22290BJ61A1622,598.7,545.9
2022/10/25 13:00:42:686,1A22290BJ61A1628,608.9,511.4
2022/10/25 13:30:28:915,1A22290BJ61A1695,607.5,518.6
2022/10/25 12:21:01:726,1A22290BJ61A1731,628.6,517.2
2022/10/25 12:18:34:570,1A22290BJ61A1733,597.0,486.4
2022/10/25 12:13:12:254,1A22290BJ61A1735,610.1,482.2
2022/10/25 12:32:32:370,1A22290BJ61A1737,605.4,498.5
2022/10/25 12:21:28:530,1A22290BJ61A1739,600.4,524.2
2022/10/25 12:12:48:946,1A22290BJ61A1740,604.4,537.2
2022/10/25 12:19:38:592,1A22290BJ61A1741,611.8,523.1
2022/10/25 12:19:33:389,1A22290BJ61A1742,611.2,538.3
2022/10/25 12:18:24:267,1A22290BJ61A1743,627.5,519.1
2022/10/25 12:12:42:645,1A22290BJ61A1745,610.9,596.9
2022/10/25 12:19:18:487,1A22290BJ61A1746,606.5,510.5
2022/10/25 12:22:25:452,1A22290BJ61A1747,609.1,558.7
2022/10/25 12:32:11:464,1A22290BJ61A1748,605.9,523.5
2022/10/25 12:14:14:278,1A22290BJ61A1750,604.0,561.5
2022/10/25 12:18:27:567,1A22290BJ61A1751,611.8,524.3
2022/10/25 12:32:05:465,1A22290BJ61A1752,608.8,561.7
2022/10/25 12:22:02:148,1A22290BJ61A1754,605.3,513.1
2022/10/25 12:21:22:030,1A22290BJ61A1757,606.3,562.8
2022/10/25 12:19:23:788,1A22290BJ61A1759,607.4,613.4
2022/10/25 12:21:59:243,1A22290BJ61A1762,604.0,519.9
2022/10/25 12:32:26:268,1A22290BJ61A1765,607.5,505.9
2022/10/25 12:41:27:364,1A22290BJ61A1767,604.8,553.6
2022/10/25 12:21:07:024,1A22290BJ61A1770,604.2,498.7
2022/10/25 12:41:32:766,1A22290BJ61A1771,602.0,536.3
2022/10/25 12:39:47:627,1A22290BJ61A1775,603.9,539.1
2022/10/25 12:41:48:468,1A22290BJ61A1776,655.1,485.8
2022/10/25 12:41:30:563,1A22290BJ61A1778,599.6,541.9
2022/10/25 12:41:44:668,1A22290BJ61A1779,604.5,512.9
2022/10/25 12:38:59:409,1A22290BJ61A1783,599.1,560.8
2022/10/25 12:39:14:714,1A22290BJ61A1788,610.7,525.4
2022/10/25 12:41:41:665,1A22290BJ61A1789,598.0,514.9
2022/10/25 12:39:43:723,1A22290BJ61A1791,613.2,568.3
2022/10/25 12:39:16:814,1A22290BJ61A1792,620.3,486.8
2022/10/25 12:39:05:818,1A22290BJ61A1794,600.0,522.7
2022/10/25 12:41:24:259,1A22290BJ61A1796,595.2,550.7
2022/10/25 12:39:02:815,1A22290BJ61A1797,597.5,537.1
2022/10/25 12:40:20:737,1A22290BJ61A1800,604.0,501.1
2022/10/25 12:40:22:838,1A22290BJ61A1802,600.2,526.5
2022/10/25 12:15:10:698,1A22290BJ61A1803,618.9,533.4
2022/10/25 12:39:12:612,1A22290BJ61A1806,596.4,529.5
2022/10/25 12:39:19:217,1A22290BJ61A1808,596.7,503.0
2022/10/25 12:13:09:752,1A22290BJ61A1809,597.8,494.0
2022/10/25 12:19:08:382,1A22290BJ61A1813,601.5,510.5
2022/10/25 12:19:13:884,1A22290BJ61A1815,623.7,485.8
2022/10/25 12:14:17:078,1A22290BJ61A1819,602.3,556.2
2022/10/25 12:18:42:972,1A22290BJ61A1820,632.6,552.1
2022/10/25 12:18:30:668,1A22290BJ61A1821,623.6,517.5
2022/10/25 12:18:52:375,1A22290BJ61A1824,608.3,543.2
2022/10/25 12:13:06:757,1A22290BJ61A1827,604.2,513.9
2022/10/25 12:12:51:146,1A22290BJ61A1833,604.6,532.6
2022/10/25 13:31:11:130,1A22290BJ61A1839,604.6,517.5
2022/10/25 12:31:41:752,1A22290BJ61A1841,606.0,506.8
2022/10/25 12:19:28:688,1A22290BJ61A1843,610.5,548.1
2022/10/25 12:18:57:777,1A22290BJ61A1844,612.8,557.3
2022/10/25 13:32:46:264,1A22290BJ61A1845,600.5,512.3
2022/10/25 13:31:22:136,1A22290BJ61A1847,603.1,478.8
2022/10/25 12:19:43:896,1A22290BJ61A1848,601.5,523.1
2022/10/25 13:30:44:821,1A22290BJ61A1849,602.4,478.6
2022/10/25 13:30:39:420,1A22290BJ61A1850,596.7,498.4
2022/10/25 13:20:45:006,1A22290BJ61A1851,604.5,630.6
2022/10/25 13:29:38:397,1A22290BJ61A1852,620.0,467.6
2022/10/25 12:18:38:171,1A22290BJ61A1853,612.7,495.4
2022/10/25 12:32:08:562,1A22290BJ61A1854,609.5,510.0
2022/10/25 13:32:09:351,1A22290BJ61A1855,639.1,498.4
2022/10/25 13:33:12:674,1A22290BJ61A1856,599.0,482.9
2022/10/25 12:32:21:266,1A22290BJ61A1857,606.4,519.4
2022/10/25 12:31:38:852,1A22290BJ61A1858,610.2,504.9
2022/10/25 12:32:29:368,1A22290BJ61A1859,609.0,490.4
2022/10/25 13:32:39:963,1A22290BJ61A1860,599.0,532.3
2022/10/25 12:18:47:875,1A22290BJ61A1861,609.0,548.5
2022/10/25 13:21:06:916,1A22290BJ61A1862,606.0,499.0
2022/10/25 12:22:28:354,1A22290BJ61A1863,600.6,558.5
2022/10/25 12:21:16:627,1A22290BJ61A1864,615.4,554.8
2022/10/25 13:20:50:006,1A22290BJ61A1865,605.3,517.0
2022/10/25 12:19:02:982,1A22290BJ61A1866,639.0,515.4
2022/10/25 13:31:27:336,1A22290BJ61A1867,604.9,456.2
2022/10/25 12:21:25:132,1A22290BJ61A1869,610.7,519.5
2022/10/25 13:21:02:114,1A22290BJ61A1870,608.0,506.7
2022/10/25 13:33:07:972,1A22290BJ61A1873,606.3,491.9
2022/10/25 13:30:18:213,1A22290BJ61A1878,608.5,551.2
2022/10/25 12:12:45:344,1A22290BJ61A1882,603.2,554.7
2022/10/25 12:43:18:003,1A22290BJ61A1883,612.2,532.3
2022/10/25 12:43:14:700,1A22290BJ61A1888,642.2,549.8
2022/10/25 12:43:06:997,1A22290BJ61A1906,604.2,550.3
2022/10/25 13:31:00:126,1A22290BJ61A1915,605.9,528.6
2022/10/25 13:21:09:715,1A22290BJ61A1920,604.6,483.3
2022/10/25 14:11:46:403,1A22290BJ61A1923,589.6,491.8
2022/10/25 13:30:23:613,1A22290BJ61A1926,606.1,508.7
2022/10/25 14:11:32:198,1A22290BJ61A1928,599.2,527.3
2022/10/25 13:30:49:724,1A22290BJ61A1931,609.7,490.2
2022/10/25 13:20:47:609,1A22290BJ61A1933,600.8,535.8
2022/10/25 13:33:10:573,1A22290BJ61A1935,604.4,474.9
2022/10/25 13:31:50:945,1A22290BJ61A1937,605.7,517.0
2022/10/25 13:30:09:608,1A22290BJ61A1938,606.2,491.5
2022/10/25 13:59:22:536,1A22290BJ61A1939,605.1,479.9
2022/10/25 13:32:18:856,1A22290BJ61A1941,611.4,469.0
2022/10/25 13:31:32:338,1A22290BJ61A1942,604.7,479.5
2022/10/25 13:31:07:130,1A22290BJ61A1944,610.6,507.9
2022/10/25 13:31:56:947,1A22290BJ61A1946,607.7,498.8
2022/10/25 13:33:05:072,1A22290BJ61A1947,598.4,500.9
2022/10/25 13:32:43:065,1A22290BJ61A1948,607.3,506.8
2022/10/25 12:39:52:227,1A22290BJ61A1949,600.2,533.8
2022/10/25 12:32:02:559,1A22290BJ61A1951,603.1,539.1
2022/10/25 13:58:54:625,1A22290BJ61A1952,607.5,530.5
2022/10/25 13:32:50:268,1A22290BJ61A1954,600.7,502.9
2022/10/25 12:22:09:046,1A22290BJ61A1955,611.2,498.9
2022/10/25 12:21:13:427,1A22290BJ61A1956,659.0,476.0
2022/10/25 13:31:53:849,1A22290BJ61A1958,608.4,516.7
2022/10/25 13:20:52:112,1A22290BJ61A1959,604.7,499.8
2022/10/25 13:32:12:457,1A22290BJ61A1964,599.1,479.7
2022/10/25 12:22:05:448,1A22290BJ61A1966,631.1,488.4
2022/10/25 12:42:46:293,1A22290BJ61A1967,603.1,494.5
2022/10/25 10:17:55:280,1A22294BJA120941,606.9,545.6
2022/10/25 10:18:10:182,1A22294BJA120958,604.7,578.6
2022/10/25 10:14:54:713,1A22294BJA121066,610.4,498.4
2022/10/25 10:22:45:981,1A22294BJA1A0040,642.6,503.4
2022/10/25 10:21:49:762,1A22294BJA1A0046,610.4,713.1
2022/10/25 10:22:12:872,1A22294BJA1A0047,605.7,522.8
2022/10/25 10:23:57:407,1A22294BJA1A0052,636.0,505.2
2022/10/25 10:24:15:812,1A22294BJA1A0053,600.9,466.7
2022/10/25 10:23:10:491,1A22294BJA1A0055,612.3,781.2
2022/10/25 10:23:30:998,1A22294BJA1A0058,612.4,622.7
2022/10/25 10:23:17:092,1A22294BJA1A0059,608.7,628.8
2022/10/25 10:23:34:397,1A22294BJA1A0060,609.1,542.3
2022/10/25 10:22:38:478,1A22294BJA1A0065,615.2,553.6
2022/10/25 10:21:59:364,1A22294BJA1A0070,609.5,523.9
2022/10/25 10:24:09:015,1A22294BJA1A0071,602.7,510.5
2022/10/25 10:18:46:796,1A22294BJA1A0073,615.2,515.6
2022/10/25 10:20:28:831,1A22294BJA1A0074,648.0,550.6
2022/10/25 10:20:52:039,1A22294BJA1A0075,603.5,501.2
2022/10/25 10:14:40:607,1A22294BJA1A0076,631.2,498.4
2022/10/25 10:18:44:894,1A22294BJA1A0077,606.2,522.2
2022/10/25 10:18:49:297,1A22294BJA1A0078,604.1,513.3
2022/10/25 10:21:25:351,1A22294BJA1A0079,628.0,511.3
2022/10/25 10:18:52:398,1A22294BJA1A0081,605.5,449.4
2022/10/25 10:13:14:878,1A22294BJA1A0083,606.7,522.4
2022/10/25 10:21:12:748,1A22294BJA1A0084,608.1,542.7
2022/10/25 10:20:50:039,1A22294BJA1A0085,611.5,544.7
2022/10/25 10:17:59:279,1A22294BJA1A0086,636.0,493.0
2022/10/25 10:21:27:253,1A22294BJA1A0087,607.5,511.7
2022/10/25 10:17:15:363,1A22294BJA1A0088,653.8,468.4
2022/10/25 10:20:32:833,1A22294BJA1A0090,619.3,517.2
2022/10/25 10:14:49:009,1A22294BJA1A0091,614.0,654.9
2022/10/25 10:21:15:549,1A22294BJA1A0092,610.5,546.0
2022/10/25 10:20:43:736,1A22294BJA1A0093,602.6,671.0
2022/10/25 10:14:31:703,1A22294BJA1A0094,615.7,723.9
2022/10/25 10:14:37:807,1A22294BJA1A0095,611.6,620.4
2022/10/25 10:18:34:091,1A22294BJA1A0097,602.0,526.6
2022/10/25 10:18:27:588,1A22294BJA1A0098,604.2,549.1
2022/10/25 10:18:30:688,1A22294BJA1A0099,605.4,555.5
2022/10/25 10:13:56:390,1A22294BJA1A0100,608.9,538.8
2022/10/25 10:13:25:378,1A22294BJA1A0101,608.7,526.6
2022/10/25 10:18:37:992,1A22294BJA1A0102,612.1,537.1
2022/10/25 10:21:33:554,1A22294BJA1A0103,612.0,505.1
2022/10/25 10:17:48:974,1A22294BJA1A0104,604.2,690.4
2022/10/25 10:18:12:985,1A22294BJA1A0105,607.6,504.3
2022/10/25 10:13:18:283,1A22294BJA1A0106,611.9,528.1
2022/10/25 10:17:26:865,1A22294BJA1A0107,610.1,516.1
2022/10/25 10:20:26:230,1A22294BJA1A0108,612.9,757.3
2022/10/25 11:30:12:331,1A22294BJA1A0110,628.1,518.7
2022/10/25 11:32:24:782,1A22294BJA1A0111,615.8,558.6
2022/10/25 10:43:25:424,1A22294BJA1A0113,610.8,520.9
2022/10/25 11:32:27:980,1A22294BJA1A0115,613.6,533.7
2022/10/25 10:50:58:987,1A22294BJA1A0118,608.6,548.4
2022/10/25 10:51:21:495,1A22294BJA1A0119,611.5,499.3
2022/10/25 11:32:07:872,1A22294BJA1A0121,601.0,567.4
2022/10/25 11:31:41:466,1A22294BJA1A0122,612.4,698.8
2022/10/25 11:30:27:335,1A22294BJA1A0123,616.1,508.9
2022/10/25 10:51:24:596,1A22294BJA1A0124,600.4,458.6
2022/10/25 11:30:09:829,1A22294BJA1A0125,608.0,542.8
2022/10/25 11:32:42:685,1A22294BJA1A0127,613.1,511.9
2022/10/25 11:30:24:134,1A22294BJA1A0128,605.8,586.9
2022/10/25 11:32:22:079,1A22294BJA1A0132,611.0,550.2
2022/10/25 11:33:48:209,1A22294BJA1A0134,628.3,510.7
2022/10/25 11:31:38:670,1A22294BJA1A0139,609.2,711.9
2022/10/25 11:32:01:169,1A22294BJA1A0140,613.5,711.9
2022/10/25 11:31:22:154,1A22294BJA1A0141,615.0,492.3
2022/10/25 11:30:21:133,1A22294BJA1A0143,619.7,629.1
2022/10/25 11:31:03:847,1A22294BJA1A0144,616.1,521.9
2022/10/25 10:14:58:113,1A22294BJA1A0146,637.6,496.5
2022/10/25 10:13:31:883,1A22294BJA1A0151,637.3,478.0
2022/10/25 10:13:10:973,1A22294BJA1A0152,645.1,536.6
2022/10/25 10:13:34:884,1A22294BJA1A0156,606.9,486.8
2022/10/25 10:17:32:470,1A22294BJA1A0159,607.3,501.8
2022/10/25 10:17:18:472,1A22294BJA1A0162,612.7,532.5
2022/10/25 10:14:51:611,1A22294BJA1A0164,612.0,581.8
2022/10/25 10:13:59:891,1A22294BJA1A0169,614.8,541.3
2022/10/25 10:14:17:298,1A22294BJA1A0170,613.5,492.3
2022/10/25 10:13:08:174,1A22294BJA1A0171,604.7,658.4
2022/10/25 10:13:28:782,1A22294BJA1A0174,608.9,525.8
2022/10/25 10:17:07:460,1A22294BJA1A0175,605.8,554.3
2022/10/25 10:17:24:864,1A22294BJA1A0176,613.9,521.4
2022/10/25 10:17:10:360,1A22294BJA1A0177,607.2,555.3
2022/10/25 10:14:42:608,1A22294BJA1A0179,605.6,535.2
2022/10/25 10:17:29:267,1A22294BJA1A0180,610.3,494.1
2022/10/25 10:18:06:089,1A22294BJA1A0184,651.3,601.3
2022/10/25 10:17:51:877,1A22294BJA1A0185,632.6,565.5
2022/10/25 10:21:30:053,1A22294BJA1A0190,633.9,471.3
2022/10/25 10:21:18:850,1A22294BJA1A0191,604.0,557.7
2022/10/25 10:18:17:084,1A22294BJA1A0208,606.9,497.6
2022/10/25 10:21:08:246,1A22294BJA1A0209,604.4,554.2
2022/10/25 10:20:46:838,1A22294BJA1A0214,614.3,534.3
2022/10/25 10:20:30:832,1A22294BJA1A0215,612.6,533.9
2022/10/25 11:17:06:450,1A22294BJA1A0227,615.0,588.5
2022/10/25 11:11:01:119,1A22294BJA1A0238,653.4,813.1
2022/10/25 13:49:29:225,1A22294BJA1A0238,632.3,550.5
2022/10/25 11:17:30:157,1A22294BJA1A0244,617.7,540.6
2022/10/25 11:36:37:168,1A22294BJA1A0254,621.7,637.3
2022/10/25 11:36:58:578,1A22294BJA1A0271,613.2,503.8
2022/10/25 11:36:39:870,1A22294BJA1A0273,612.3,555.3
2022/10/25 11:36:46:372,1A22294BJA1A0276,616.0,523.4
2022/10/25 11:30:06:627,1A22294BJA1A0277,614.2,631.7
2022/10/25 11:37:03:283,1A22294BJA1A0278,613.0,505.9
2022/10/25 11:23:06:979,1A22294BJA1A0289,629.4,591.8
2022/10/25 11:22:39:668,1A22294BJA1A0290,653.5,651.8
2022/10/25 11:23:09:480,1A22294BJA1A0291,635.8,488.3
2022/10/25 11:24:52:118,1A22294BJA1A0295,624.4,550.2
2022/10/25 11:24:49:415,1A22294BJA1A0296,650.8,544.6
2022/10/25 11:24:55:418,1A22294BJA1A0297,615.3,535.5
2022/10/25 11:24:29:008,1A22294BJA1A0302,652.4,618.0
2022/10/25 11:24:12:301,1A22294BJA1A0306,622.2,700.6
2022/10/25 13:50:31:749,1A22294BJA1A0306,628.2,501.4
2022/10/25 11:24:32:209,1A22294BJA1A0308,625.6,528.8
2022/10/25 11:22:45:870,1A22294BJA1A0314,625.7,514.4
2022/10/25 11:23:11:778,1A22294BJA1A0318,606.5,520.8
2022/10/25 11:25:15:025,1A22294BJA1A0319,616.1,478.5
2022/10/25 11:25:11:622,1A22294BJA1A0320,620.0,497.0
2022/10/25 11:24:58:317,1A22294BJA1A0321,615.1,529.3
2022/10/25 11:24:26:506,1A22294BJA1A0324,616.2,689.8
2022/10/25 13:50:14:141,1A22294BJA1A0324,611.8,565.6
2022/10/25 10:22:48:482,1A22294BJA1A0325,626.9,500.1
2022/10/25 10:22:28:875,1A22294BJA1A0326,638.0,539.8
2022/10/25 10:22:31:876,1A22294BJA1A0327,612.4,554.3
2022/10/25 10:23:20:796,1A22294BJA1A0328,641.9,500.2
2022/10/25 10:34:41:636,1A22294BJA1A0329,610.1,545.2
2022/10/25 10:22:52:984,1A22294BJA1A0330,634.9,492.4
2022/10/25 10:21:52:564,1A22294BJA1A0331,627.5,600.4
2022/10/25 10:22:09:569,1A22294BJA1A0332,646.4,598.2
2022/10/25 10:21:56:066,1A22294BJA1A0333,607.6,532.5
2022/10/25 10:33:33:512,1A22294BJA1A0334,643.6,717.5
2022/10/25 13:55:54:261,1A22294BJA1A0334,639.7,543.0
2022/10/25 10:33:57:021,1A22294BJA1A0335,610.2,491.8
2022/10/25 10:22:16:171,1A22294BJA1A0336,628.9,501.2
2022/10/25 10:24:00:506,1A22294BJA1A0339,600.1,518.1
2022/10/25 10:37:17:395,1A22294BJA1A0340,641.7,481.7
2022/10/25 10:37:21:193,1A22294BJA1A0341,603.1,478.9
2022/10/25 10:23:27:795,1A22294BJA1A0342,620.6,665.6
2022/10/25 10:36:27:274,1A22294BJA1A0343,615.3,662.7
2022/10/25 10:23:13:489,1A22294BJA1A0344,612.1,681.8
2022/10/25 13:56:11:666,1A22294BJA1A0344,609.6,517.3
2022/10/25 10:23:37:999,1A22294BJA1A0345,629.8,491.8
2022/10/25 10:36:03:868,1A22294BJA1A0346,604.4,759.1
2022/10/25 13:56:14:769,1A22294BJA1A0346,609.4,524.8
2022/10/25 10:36:35:578,1A22294BJA1A0347,595.8,507.3
2022/10/25 10:36:06:666,1A22294BJA1A0348,608.1,672.7
2022/10/25 10:22:56:285,1A22294BJA1A0349,606.9,498.6
2022/10/25 10:22:35:376,1A22294BJA1A0350,614.7,529.3
2022/10/25 10:22:06:866,1A22294BJA1A0351,607.5,651.1
2022/10/25 10:35:05:047,1A22294BJA1A0352,616.4,513.1
2022/10/25 10:34:51:841,1A22294BJA1A0353,608.6,535.0
2022/10/25 10:23:51:203,1A22294BJA1A0355,607.8,549.2
2022/10/25 10:24:06:609,1A22294BJA1A0356,611.9,503.4
2022/10/25 10:23:54:108,1A22294BJA1A0357,607.4,564.3
2022/10/25 10:33:42:215,1A22294BJA1A0358,603.0,536.7
2022/10/25 10:36:50:484,1A22294BJA1A0359,605.6,556.1
2022/10/25 10:24:12:110,1A22294BJA1A0360,593.6,506.7
2022/10/25 11:36:56:375,1A22294BJA1A0383,608.2,522.1
2022/10/25 11:36:42:971,1A22294BJA1A0388,616.0,523.4
2022/10/25 10:34:59:042,1A22294BJA1A0397,628.7,514.2
2022/10/25 10:35:02:047,1A22294BJA1A0399,610.6,515.6
2022/10/25 11:23:04:077,1A22294BJA1A0400,646.0,588.2
2022/10/25 11:22:42:572,1A22294BJA1A0401,605.2,617.0
2022/10/25 10:34:44:338,1A22294BJA1A0402,610.9,546.7
2022/10/25 10:33:38:314,1A22294BJA1A0403,622.9,613.5
2022/10/25 10:33:53:921,1A22294BJA1A0404,649.6,571.3
2022/10/25 10:33:40:314,1A22294BJA1A0405,606.7,560.5
2022/10/25 11:25:06:421,1A22294BJA1A0407,612.6,521.0
2022/10/25 10:33:59:622,1A22294BJA1A0408,614.0,492.7
2022/10/25 10:36:56:885,1A22294BJA1A0410,642.3,519.5
2022/10/25 11:24:09:300,1A22294BJA1A0412,658.0,751.3
2022/10/25 13:50:18:349,1A22294BJA1A0412,655.8,501.5
2022/10/25 10:37:00:297,1A22294BJA1A0414,625.9,524.1
2022/10/25 10:36:30:376,1A22294BJA1A0416,606.2,634.2
2022/10/25 10:36:09:668,1A22294BJA1A0417,619.5,591.1
2022/10/25 11:24:15:603,1A22294BJA1A0419,603.3,588.4
2022/10/25 10:35:08:147,1A22294BJA1A0421,613.7,468.3
2022/10/25 10:34:46:939,1A22294BJA1A0422,607.7,536.5
2022/10/25 10:33:50:718,1A22294BJA1A0423,612.4,612.4
2022/10/25 11:22:52:074,1A22294BJA1A0425,612.3,526.1
2022/10/25 10:37:10:791,1A22294BJA1A0428,613.8,526.4
2022/10/25 10:37:13:992,1A22294BJA1A0429,609.4,511.4
